@relation STORM_1-weka.filters.unsupervised.attribute.Remove-R2

@attribute 'Version Number' {0.09.0.1,0.09.1-incubating,0.09.2-incubating,0.09.3,0.09.4,0.09.5,0.09.6,0.09.7,0.10.0,0.10.1,0.10.2,1.0.1,1.0.3}
@attribute 'LOC Touched' numeric
@attribute 'Number of Revisions' numeric
@attribute 'Number of Bug Fixed' numeric
@attribute 'LOC Added' numeric
@attribute 'Max LOC Added' numeric
@attribute 'Chg Set Size' numeric
@attribute 'Max Chg Set' numeric
@attribute 'Avg Chg Set' numeric
@attribute 'Avg LOC Added' numeric
@attribute Buggy {true,false}

@data
0.09.5,80,5,0,60,12,2256,519,451.2,12,false
0.09.5,5,5,0,0,0,2256,519,451.2,0,false
0.09.5,77,13,1,50,10,3312,519,254.76923,3.846154,true
0.09.5,1263,19,2,615,87,3512,519,184.8421,32.36842,true
0.09.5,370,5,0,370,74,2256,519,451.2,74,false
0.09.5,775,5,0,775,155,2256,519,451.2,155,false
0.09.5,415,5,0,415,83,2256,519,451.2,83,false
0.09.5,811,12,1,790,158,3303,519,275.25,65.833336,true
0.09.5,155,5,0,155,31,2256,519,451.2,31,false
0.09.5,825,5,0,825,165,2256,519,451.2,165,false
0.09.5,155,5,0,155,31,2256,519,451.2,31,false
0.09.5,830,5,0,830,166,2256,519,451.2,166,false
0.09.5,495,5,0,495,99,2256,519,451.2,99,false
0.09.5,20,5,0,20,4,2256,519,451.2,4,false
0.09.5,155,5,0,150,30,2256,519,451.2,30,false
0.09.5,5,5,0,0,0,2256,519,451.2,0,false
0.09.5,3327,30,3,1130,147,3574,519,119.13333,37.666668,true
0.09.5,4385,17,1,2834,246,3694,519,217.29411,166.70589,true
0.09.5,5449,17,1,3602,342,3694,519,217.29411,211.88235,true
0.09.5,1915,16,1,1395,115,3685,519,230.3125,87.1875,true
0.09.5,77093,22,1,57560,4557,3910,519,177.72728,2616.3635,true
0.09.5,8846,16,1,6308,601,3685,519,230.3125,394.25,true
0.09.5,3689,16,1,2536,257,3685,519,230.3125,158.5,true
0.09.5,3521,16,1,2910,390,3685,519,230.3125,181.875,true
0.09.5,2736,16,1,2381,345,3685,519,230.3125,148.8125,true
0.09.5,172,13,1,125,25,3542,519,272.46155,9.615385,true
0.09.5,294,15,1,196,27,3549,519,236.6,13.066667,true
0.09.5,268,13,1,83,7,3542,519,272.46155,6.384615,true
0.09.5,1164,13,0,788,127,2919,519,224.53847,60.615383,false
0.09.5,10,5,0,10,2,2256,519,451.2,2,false
0.09.5,160,5,0,160,32,2256,519,451.2,32,false
0.09.5,10,5,0,5,1,2256,519,451.2,1,false
0.09.5,569,12,0,467,85,2917,519,243.08333,38.916668,false
0.09.5,90,15,3,52,47,2525,519,168.33333,3.466667,true
0.09.5,10,5,0,5,1,2256,519,451.2,1,false
0.09.5,226,10,3,225,25,782,519,78.2,22.5,true
0.09.5,185,25,4,56,10,3441,519,137.64,2.24,true
0.09.5,22,5,0,8,8,15,8,3,1.6,false
0.09.5,9,3,0,0,0,13,8,4.333334,0,false
0.09.5,2254,10,1,2223,281,792,519,79.2,222.3,true
0.09.5,55,5,1,27,27,25,6,5,5.4,true
0.09.5,9,3,0,2,2,14,6,4.666666,0.666667,false
0.09.5,162,10,1,63,14,792,519,79.2,6.3,true
0.09.5,197,13,2,185,171,947,519,72.84615,14.230769,true
0.09.5,244,10,1,146,64,792,519,79.2,14.6,true
0.09.5,1935,9,1,1923,243,786,519,87.333336,213.66667,true
0.09.5,104,8,1,97,76,779,519,97.375,12.125,true
0.09.5,92,1,0,92,92,7,7,7,92,false
0.09.5,10,10,1,0,0,1059,519,105.9,0,true
0.09.5,3,2,0,1,1,12,8,6,0.5,false
0.09.5,35,1,0,35,35,8,8,8,35,false
0.09.5,119,3,0,0,0,531,519,177,0,false
0.09.5,66,10,3,28,3,608,266,60.8,2.8,true
0.09.5,2,1,0,1,1,8,8,8,1,false
0.09.5,2,1,0,1,1,8,8,8,1,false
0.09.5,1520,8,3,1520,190,950,266,118.75,190,true
0.09.5,1544,8,3,1544,193,950,266,118.75,193,true
0.09.5,2640,8,3,2640,330,950,266,118.75,330,true
0.09.5,1224,8,3,1224,153,950,266,118.75,153,true
0.09.5,1200,8,3,1200,150,950,266,118.75,150,true
0.09.5,1760,8,3,1760,220,950,266,118.75,220,true
0.09.5,112,8,3,112,14,950,266,118.75,14,true
0.09.5,248,8,3,248,31,950,266,118.75,31,true
0.09.5,2448,8,3,2448,306,950,266,118.75,306,true
0.09.5,3360,8,3,3360,420,950,266,118.75,420,true
0.09.5,608,8,3,608,76,950,266,118.75,76,true
0.09.5,1168,8,3,1168,146,950,266,118.75,146,true
0.09.5,1056,8,3,1056,132,950,266,118.75,132,true
0.09.5,648,8,3,648,81,950,266,118.75,81,true
0.09.5,1144,8,3,1144,143,950,266,118.75,143,true
0.09.5,2314,9,4,2313,289,951,266,105.666664,257,true
0.09.5,113,2,0,108,106,2,1,1,54,false
0.09.5,113,2,0,106,105,11,10,5.5,53,false
0.09.5,58,2,0,57,57,11,10,5.5,28.5,false
0.09.5,191,1,0,191,191,10,10,10,191,false
0.09.5,14,2,0,14,13,521,519,260.5,7,false
0.09.5,25,2,0,24,24,521,519,260.5,12,false
0.09.5,40,1,0,40,40,3,3,3,40,false
0.09.5,50,1,0,50,50,3,3,3,50,false
0.09.5,101,1,0,101,101,11,11,11,101,false
0.09.5,3025,18,1,2597,323,1358,266,75.44444,144.27777,true
0.09.5,72,1,0,72,72,11,11,11,72,false
0.09.5,66,1,0,66,66,11,11,11,66,false
0.09.5,835,13,1,831,190,1323,266,101.76923,63.923077,true
0.09.5,2597,14,1,2591,294,1329,266,94.92857,185.07143,true
0.09.5,216,8,1,216,27,1219,266,152.375,27,true
0.09.5,792,9,1,792,88,1230,266,136.66667,88,true
0.09.5,536,11,1,526,58,1308,266,118.90909,47.81818,true
0.09.5,1126,12,1,1113,117,1323,266,110.25,92.75,true
0.09.5,1341,12,1,1257,131,1323,266,110.25,104.75,true
0.09.5,564,11,1,564,65,1253,266,113.90909,51.272728,true
0.09.5,208,10,1,208,25,1238,266,123.8,20.8,true
0.09.5,329,12,1,327,38,1252,266,104.333336,27.25,true
0.09.5,406,10,1,406,47,1238,266,123.8,40.6,true
0.09.5,856,10,1,856,97,1238,266,123.8,85.6,true
0.09.5,717,11,1,711,82,1253,266,113.90909,64.63636,true
0.09.5,594,12,1,586,67,1316,266,109.666664,48.833332,true
0.09.5,629,13,1,599,75,1331,266,102.38461,46.076923,true
0.09.5,668,13,1,638,80,1331,266,102.38461,49.076923,true
0.09.5,608,12,1,590,74,1325,266,110.416664,49.166668,true
0.09.5,600,12,1,565,74,1325,266,110.416664,47.083332,true
0.09.5,711,19,1,674,90,1676,266,88.210526,35.473682,true
0.09.5,138,10,1,128,16,1301,266,130.1,12.8,true
0.09.5,772,10,1,760,95,1301,266,130.1,76,true
0.09.5,838,11,1,825,104,1313,266,119.36364,75,true
0.09.5,784,10,1,776,97,1301,266,130.1,77.6,true
0.09.5,320,8,1,320,40,1223,266,152.875,40,true
0.09.5,818,10,1,808,101,1298,266,129.8,80.8,true
0.09.5,628,11,1,608,76,1304,266,118.545456,55.272728,true
0.09.5,640,11,1,627,81,1304,266,118.545456,57,true
0.09.5,13,1,0,5,5,11,11,11,5,false
0.09.5,51,1,0,0,0,11,11,11,0,false
0.09.5,75,1,0,16,16,11,11,11,16,false
0.09.5,19,1,0,3,3,11,11,11,3,false
0.09.5,12,1,0,3,3,11,11,11,3,false
0.09.5,4,1,0,0,0,11,11,11,0,false
0.09.5,241,1,0,241,241,11,11,11,241,false
0.09.5,4,1,0,4,4,11,11,11,4,false
0.09.5,57,2,0,40,21,160,156,80,20,false
0.09.5,51,2,0,39,38,160,156,80,19.5,false
0.09.5,16,1,0,13,13,4,4,4,13,false
0.09.5,89,3,0,50,20,161,156,53.666668,16.666666,false
0.09.5,506,8,1,463,76,1083,266,135.375,57.875,true
0.09.5,430,17,1,366,78,1376,266,80.94118,21.529411,true
0.09.5,631,8,1,630,90,1083,266,135.375,78.75,true
0.09.5,860,16,1,728,88,1363,266,85.1875,45.5,true
0.09.5,224,7,1,224,32,1069,266,152.71428,32,true
0.09.5,280,7,1,280,40,1069,266,152.71428,40,true
0.09.5,1098,17,1,1087,145,1371,266,80.64706,63.941177,true
0.09.5,649,11,1,639,92,1111,266,101,58.090908,true
0.09.5,231,7,1,231,33,1069,266,152.71428,33,true
0.09.5,531,10,3,525,75,1101,266,110.1,52.5,true
0.09.5,247,4,0,215,211,51,18,12.75,53.75,false
0.09.5,800,15,1,788,111,1357,266,90.46667,52.533333,true
0.09.5,116,5,0,91,85,53,18,10.6,18.2,false
0.09.5,426,12,1,408,57,1113,266,92.75,34,true
0.09.5,14,7,2,0,0,763,519,109,0,true
0.09.5,745,11,1,741,106,1095,266,99.545456,67.36364,true
0.09.5,280,7,1,280,40,1065,266,152.14285,40,true
0.09.5,328,13,1,322,46,1331,266,102.38461,24.76923,true
0.09.5,183,8,1,182,26,1074,266,134.25,22.75,true
0.09.5,735,9,0,709,131,716,519,79.55556,78.77778,false
0.09.5,7,1,0,7,7,6,6,6,7,false
0.09.5,856,13,0,841,167,1308,519,100.61539,64.69231,false
0.09.5,38,1,0,38,38,11,11,11,38,false
0.09.5,1824,6,0,1824,304,704,519,117.333336,304,false
0.09.5,534,6,0,534,89,704,519,117.333336,89,false
0.09.5,970,5,0,970,194,689,519,137.8,194,false
0.09.5,40,5,0,40,8,689,519,137.8,8,false
0.09.5,130,5,0,130,26,689,519,137.8,26,false
0.09.5,561,11,1,542,80,1088,266,98.90909,49.272728,true
0.09.5,1853,15,1,1725,228,1336,266,89.066666,115,true
0.09.5,16,8,0,0,0,799,519,99.875,0,false
0.09.5,527,15,1,520,65,2031,519,135.4,34.666668,true
0.09.5,3819,17,1,3488,422,2119,519,124.64706,205.17647,true
0.09.5,450,14,0,429,66,1199,519,85.64286,30.642857,false
0.09.5,493,14,0,472,82,1199,519,85.64286,33.714287,false
0.09.5,8,8,2,8,1,1178,266,147.25,1,true
0.09.5,16,8,0,8,1,586,266,73.25,1,false
0.09.5,16,8,0,8,1,586,266,73.25,1,false
0.09.5,108,15,1,89,11,896,266,59.733334,5.933333,true
0.09.5,920,14,0,920,131,940,266,67.14286,65.71429,false
0.09.5,16,8,0,8,1,586,266,73.25,1,false
0.09.5,8,8,0,0,0,586,266,73.25,0,false
0.09.5,88,8,0,88,11,586,266,73.25,11,false
0.09.5,624,8,0,624,78,586,266,73.25,78,false
0.09.5,1072,8,0,1072,134,586,266,73.25,134,false
0.09.5,16,8,1,8,1,1286,266,160.75,1,true
0.09.5,2067,11,1,1120,140,1429,266,129.90909,101.818184,true
0.09.5,1723,11,1,1024,128,1429,266,129.90909,93.09091,true
0.09.5,3011,11,1,1872,234,1429,266,129.90909,170.18182,true
0.09.5,1339,11,1,840,105,1429,266,129.90909,76.36364,true
0.09.5,4619,11,1,2736,342,1429,266,129.90909,248.72728,true
0.09.5,1339,11,1,840,105,1429,266,129.90909,76.36364,true
0.09.5,1403,11,1,920,115,1429,266,129.90909,83.63636,true
0.09.5,2379,11,1,1376,172,1429,266,129.90909,125.09091,true
0.09.5,747,11,1,528,66,1429,266,129.90909,48,true
0.09.5,1011,11,1,656,82,1429,266,129.90909,59.636364,true
0.09.5,1115,11,1,688,86,1429,266,129.90909,62.545456,true
0.09.5,128,8,1,24,3,1286,266,160.75,3,true
0.09.5,1691,11,1,1056,132,1429,266,129.90909,96,true
0.09.5,1011,11,1,656,82,1429,266,129.90909,59.636364,true
0.09.5,192,8,1,24,3,1286,266,160.75,3,true
0.09.5,1267,11,1,784,98,1429,266,129.90909,71.27273,true
0.09.5,2539,11,1,1440,180,1429,266,129.90909,130.90909,true
0.09.5,4323,17,1,2717,268,1768,266,104,159.82353,true
0.09.5,104,8,1,24,3,1286,266,160.75,3,true
0.09.5,1299,11,1,752,94,1429,266,129.90909,68.36364,true
0.09.5,2027,11,1,1176,147,1429,266,129.90909,106.90909,true
0.09.5,1267,11,1,784,98,1429,266,129.90909,71.27273,true
0.09.5,1011,11,1,656,82,1429,266,129.90909,59.636364,true
0.09.5,128,8,1,24,3,1286,266,160.75,3,true
0.09.5,3043,11,1,1848,231,1429,266,129.90909,168,true
0.09.5,2676,12,1,1597,216,1438,266,119.833336,133.08333,true
0.09.5,6875,11,1,4288,536,1429,266,129.90909,389.81818,true
0.09.5,1339,11,1,840,105,1429,266,129.90909,76.36364,true
0.09.5,1011,11,1,656,82,1429,266,129.90909,59.636364,true
0.09.5,16,8,3,8,1,1178,266,147.25,1,true
0.09.5,339,6,0,319,79,337,110,56.166668,53.166668,false
0.09.5,97,6,0,82,82,846,519,141,13.666667,false
0.09.5,21,6,0,10,2,334,110,55.666668,1.666667,false
0.09.5,51,1,0,51,51,36,36,36,51,false
0.09.5,260,5,0,260,52,327,110,65.4,52,false
0.09.5,17,1,0,17,17,36,36,36,17,false
0.09.5,40,6,0,35,35,846,519,141,5.833334,false
0.09.5,103,6,0,68,68,846,519,141,11.333333,false
0.09.5,84,7,0,69,64,856,519,122.28571,9.857142,false
0.09.5,101,7,0,66,61,856,519,122.28571,9.428572,false
0.09.5,850,2,0,740,586,48,36,24,370,false
0.09.5,341,6,0,340,68,339,110,56.5,56.666668,false
0.09.5,1898,6,0,1886,387,339,110,56.5,314.33334,false
0.09.5,6330,6,0,6082,1182,339,110,56.5,1013.6667,false
0.09.5,6422,6,0,6200,1211,339,110,56.5,1033.3334,false
0.09.5,2917,6,0,2833,556,339,110,56.5,472.16666,false
0.09.5,5319,6,0,5089,983,339,110,56.5,848.1667,false
0.09.5,11,7,0,0,0,338,110,48.285713,0,false
0.09.5,101,1,0,101,101,519,519,519,101,false
0.09.5,1,1,0,0,0,519,519,519,0,false
0.09.5,33,1,0,31,31,519,519,519,31,false
0.09.5,44,1,0,2,2,519,519,519,2,false
0.09.5,74,1,0,74,74,519,519,519,74,false
0.09.5,136,1,0,136,136,519,519,519,136,false
0.09.5,4,1,0,1,1,519,519,519,1,false
0.09.5,7,1,0,1,1,519,519,519,1,false
0.09.5,104,1,0,104,104,519,519,519,104,false
0.09.5,40,1,0,40,40,519,519,519,40,false
0.09.5,88,1,0,88,88,519,519,519,88,false
0.09.5,59,1,0,59,59,519,519,519,59,false
0.09.5,70,1,0,70,70,519,519,519,70,false
0.09.5,57,1,0,57,57,519,519,519,57,false
0.09.5,70,1,0,70,70,519,519,519,70,false
0.09.5,81,1,0,81,81,519,519,519,81,false
0.09.5,79,1,0,79,79,519,519,519,79,false
0.09.5,32,1,0,32,32,519,519,519,32,false
0.09.5,40,1,0,40,40,519,519,519,40,false
0.09.5,40,1,0,40,40,519,519,519,40,false
0.09.5,89,1,0,89,89,519,519,519,89,false
0.09.5,69,1,0,69,69,519,519,519,69,false
0.09.5,29,1,0,29,29,519,519,519,29,false
0.09.5,30,1,0,30,30,519,519,519,30,false
0.09.5,135,1,0,135,135,519,519,519,135,false
0.09.5,202,1,0,202,202,519,519,519,202,false
0.09.5,90,1,0,90,90,519,519,519,90,false
0.09.5,43,1,0,43,43,519,519,519,43,false
0.09.5,85,1,0,85,85,519,519,519,85,false
0.09.5,48,1,0,48,48,519,519,519,48,false
0.09.5,85,2,1,83,83,524,519,262,41.5,true
0.09.5,78,2,1,77,77,524,519,262,38.5,true
0.09.5,121,1,0,121,121,519,519,519,121,false
0.09.5,2,1,0,0,0,519,519,519,0,false
0.09.5,688,14,1,643,79,1334,266,95.28571,45.92857,true
0.09.5,28,7,0,28,4,620,266,88.57143,4,false
0.09.5,16,8,3,0,0,1185,266,148.125,0,true
0.09.5,32,8,3,0,0,1185,266,148.125,0,true
0.09.5,273,9,1,273,32,1057,266,117.44444,30.333334,true
0.09.5,1017,2,0,863,723,11,9,5.5,431.5,false
0.09.5,2,1,0,1,1,156,156,156,1,false
0.09.5,2,1,0,1,1,156,156,156,1,false
0.09.5,180,1,0,180,180,156,156,156,180,false
0.09.5,3,1,0,0,0,156,156,156,0,false
0.09.5,274,1,0,274,274,156,156,156,274,false
0.09.5,79,1,0,79,79,156,156,156,79,false
0.09.5,128,1,0,128,128,156,156,156,128,false
0.09.5,18,1,0,0,0,156,156,156,0,false
0.09.5,6,1,0,0,0,156,156,156,0,false
0.09.5,3,1,0,0,0,156,156,156,0,false
0.09.5,1,1,0,1,1,156,156,156,1,false
0.09.5,31,1,0,31,31,156,156,156,31,false
0.09.5,38,1,0,38,38,156,156,156,38,false
0.09.5,4,1,0,1,1,156,156,156,1,false
0.09.5,6,1,0,1,1,156,156,156,1,false
0.09.5,9,1,0,2,2,156,156,156,2,false
0.09.5,18,1,0,11,11,156,156,156,11,false
0.09.5,8,1,0,0,0,156,156,156,0,false
0.09.5,7,1,0,2,2,156,156,156,2,false
0.09.5,5,1,0,2,2,156,156,156,2,false
0.09.5,8,1,0,8,8,156,156,156,8,false
0.09.5,1,1,0,0,0,156,156,156,0,false
0.09.5,1,1,0,1,1,156,156,156,1,false
0.09.5,43,1,0,32,32,156,156,156,32,false
0.09.5,3,1,0,2,2,156,156,156,2,false
0.09.5,118,1,0,118,118,156,156,156,118,false
0.09.5,39,1,0,39,39,156,156,156,39,false
0.09.5,64,1,0,64,64,156,156,156,64,false
0.09.5,31,1,0,31,31,156,156,156,31,false
0.09.5,16,1,0,0,0,156,156,156,0,false
0.09.5,11,1,0,4,4,156,156,156,4,false
0.09.5,75,1,0,56,56,156,156,156,56,false
0.09.5,5,1,0,4,4,156,156,156,4,false
0.09.5,27,1,0,17,17,156,156,156,17,false
0.09.5,1,1,0,1,1,156,156,156,1,false
0.09.5,21,1,0,21,21,156,156,156,21,false
0.09.5,197,1,0,103,103,156,156,156,103,false
0.09.5,18,1,0,5,5,156,156,156,5,false
0.09.5,29,1,0,6,6,156,156,156,6,false
0.09.5,23,1,0,18,18,156,156,156,18,false
0.09.5,77,1,0,76,76,156,156,156,76,false
0.09.5,4,1,0,2,2,156,156,156,2,false
0.09.5,6,1,0,6,6,156,156,156,6,false
0.09.5,50,1,0,16,16,156,156,156,16,false
0.09.5,16,1,0,2,2,156,156,156,2,false
0.09.5,8,1,0,7,7,156,156,156,7,false
0.09.5,44,1,0,44,44,156,156,156,44,false
0.09.5,6,1,0,2,2,156,156,156,2,false
0.09.5,11,1,0,8,8,156,156,156,8,false
0.09.5,1,1,0,0,0,156,156,156,0,false
0.09.5,1,1,0,0,0,156,156,156,0,false
0.09.5,3,1,0,3,3,156,156,156,3,false
0.09.5,1,1,0,0,0,156,156,156,0,false
0.09.5,24,1,0,0,0,156,156,156,0,false
0.09.5,9,1,0,5,5,156,156,156,5,false
0.09.5,3,1,0,0,0,156,156,156,0,false
0.09.5,3,1,0,0,0,156,156,156,0,false
0.09.5,2,1,0,0,0,156,156,156,0,false
0.09.5,35,1,0,2,2,156,156,156,2,false
0.09.5,1,1,0,0,0,156,156,156,0,false
0.09.5,3,1,0,1,1,156,156,156,1,false
0.09.5,8,1,0,2,2,156,156,156,2,false
0.09.5,3,1,0,2,2,156,156,156,2,false
0.09.5,62,1,0,31,31,156,156,156,31,false
0.09.5,45,1,0,43,43,156,156,156,43,false
0.09.5,16,1,0,16,16,156,156,156,16,false
0.09.5,133,1,0,20,20,156,156,156,20,false
0.09.5,4,1,0,2,2,156,156,156,2,false
0.09.5,1,1,0,0,0,156,156,156,0,false
0.09.5,20,1,0,17,17,156,156,156,17,false
0.09.5,17,1,0,0,0,156,156,156,0,false
0.09.5,219,1,0,18,18,156,156,156,18,false
0.09.5,128,1,0,25,25,156,156,156,25,false
0.09.5,4,1,0,3,3,156,156,156,3,false
0.09.5,51,1,0,51,51,156,156,156,51,false
0.09.5,185,1,0,185,185,156,156,156,185,false
0.09.5,40,1,0,40,40,156,156,156,40,false
0.09.5,202,1,0,202,202,156,156,156,202,false
0.09.5,82,1,0,82,82,156,156,156,82,false
0.09.5,80,1,0,80,80,156,156,156,80,false
0.09.5,32,1,0,32,32,156,156,156,32,false
0.09.5,31,1,0,31,31,156,156,156,31,false
0.09.5,38,1,0,38,38,156,156,156,38,false
0.09.5,31,1,0,31,31,156,156,156,31,false
0.09.5,30,1,0,30,30,156,156,156,30,false
0.09.5,55,1,0,0,0,156,156,156,0,false
0.09.5,522,1,0,522,522,156,156,156,522,false
0.09.5,18,1,0,0,0,156,156,156,0,false
0.09.5,137,1,0,132,132,156,156,156,132,false
0.09.5,55,1,0,0,0,156,156,156,0,false
0.09.5,9,1,0,0,0,156,156,156,0,false
0.09.5,1655,1,0,778,778,156,156,156,778,false
0.09.5,7,1,0,2,2,156,156,156,2,false
0.09.5,3,1,0,3,3,156,156,156,3,false
0.09.5,195,1,0,148,148,156,156,156,148,false
0.09.5,1,1,0,0,0,156,156,156,0,false
0.09.5,16,1,0,16,16,156,156,156,16,false
0.09.5,20,1,0,20,20,156,156,156,20,false
0.09.5,2,1,0,2,2,156,156,156,2,false
0.09.5,15,1,0,8,8,156,156,156,8,false
0.09.5,3,1,0,3,3,156,156,156,3,false
0.09.5,47,1,0,20,20,156,156,156,20,false
0.09.5,59,1,0,59,59,156,156,156,59,false
0.09.5,14,1,0,7,7,156,156,156,7,false
0.09.5,5,5,0,0,0,298,110,59.6,0,false
0.09.5,28,7,3,0,0,547,266,78.14286,0,true
0.09.5,483,7,2,483,69,891,266,127.28571,69,true
0.09.5,51,8,0,36,5,667,266,83.375,4.5,false
0.09.5,1078,8,0,1077,154,667,266,83.375,134.625,false
0.09.5,54,2,0,54,27,78,39,39,27,false
0.09.5,42,2,0,42,21,78,39,39,21,false
0.09.5,44,3,0,44,22,80,39,26.666666,14.666667,false
0.09.5,80,2,0,80,40,78,39,39,40,false
0.09.5,100,3,0,100,50,80,39,26.666666,33.333332,false
0.09.5,130,2,0,130,65,78,39,39,65,false
0.09.5,50,2,0,50,25,78,39,39,25,false
0.09.5,76,2,0,76,38,78,39,39,38,false
0.09.5,94,2,0,94,47,78,39,39,47,false
0.09.5,194,2,0,194,97,78,39,39,97,false
0.09.5,164,2,0,164,82,78,39,39,82,false
0.09.5,200,3,0,200,100,80,39,26.666666,66.666664,false
0.09.5,224,3,0,224,112,80,39,26.666666,74.666664,false
0.09.5,9,9,3,0,0,600,266,66.666664,0,true
0.09.5,1,1,0,1,1,1,1,1,1,false
0.09.5,26,2,0,25,25,9,6,4.5,12.5,false
0.09.5,26,2,0,25,25,9,6,4.5,12.5,false
0.09.5,26,2,0,25,25,9,6,4.5,12.5,false
0.09.5,119,7,2,54,10,232,110,33.142857,7.714286,true
0.09.5,232,11,0,186,58,89,23,8.090909,16.90909,false
0.09.5,63,4,0,59,27,40,23,10,14.75,false
0.09.5,25,4,0,24,17,43,23,10.75,6,false
0.09.5,50,3,0,50,18,18,10,6,16.666666,false
0.09.5,25,4,0,24,17,43,23,10.75,6,false
0.09.5,130,14,0,74,22,94,23,6.714286,5.285714,false
0.09.5,176,13,0,101,43,83,23,6.384615,7.769231,false
0.09.5,76,7,0,67,34,69,23,9.857142,9.571428,false
0.09.5,560,13,0,466,118,57,10,4.384615,35.846153,false
0.09.5,30,3,0,28,24,19,9,6.333334,9.333333,false
0.09.5,3,1,0,0,0,4,4,4,0,false
0.09.5,47,1,0,47,47,41,41,41,47,false
0.09.5,50,1,0,50,50,41,41,41,50,false
0.09.5,62,1,0,62,62,41,41,41,62,false
0.09.5,85,1,0,85,85,41,41,41,85,false
0.09.5,393,1,0,393,393,41,41,41,393,false
0.09.5,23,1,0,23,23,41,41,41,23,false
0.09.5,38,1,0,38,38,41,41,41,38,false
0.09.5,40,1,0,40,40,41,41,41,40,false
0.09.5,128,1,0,128,128,41,41,41,128,false
0.09.5,10,1,0,10,10,41,41,41,10,false
0.09.5,366,1,0,366,366,41,41,41,366,false
0.09.5,53,1,0,53,53,41,41,41,53,false
0.09.5,201,1,0,201,201,41,41,41,201,false
0.09.5,41,1,0,41,41,41,41,41,41,false
0.09.5,30,1,0,30,30,41,41,41,30,false
0.09.5,33,1,0,33,33,41,41,41,33,false
0.09.5,75,1,0,75,75,41,41,41,75,false
0.09.5,58,1,0,58,58,41,41,41,58,false
0.09.5,116,1,0,116,116,41,41,41,116,false
0.09.5,131,1,0,131,131,41,41,41,131,false
0.09.5,59,5,0,53,24,52,23,10.4,10.6,false
0.09.5,58,4,0,55,24,43,23,10.75,13.75,false
0.09.5,96,4,0,92,70,34,23,8.5,23,false
0.09.5,3365,5,0,3365,673,298,110,59.6,673,false
0.09.5,81,3,0,79,62,34,23,11.333333,26.333334,false
0.09.5,41,4,0,40,20,53,23,13.25,10,false
0.09.5,142,7,0,90,60,67,23,9.571428,12.857142,false
0.09.5,41,3,0,38,21,38,23,12.666667,12.666667,false
0.09.5,58,2,0,58,41,27,23,13.5,29,false
0.09.5,607,9,0,503,450,70,23,7.777778,55.88889,false
0.09.5,371,14,0,251,108,80,23,5.714286,17.928572,false
0.09.5,54,3,0,54,31,40,23,13.333333,18,false
0.09.5,31,2,0,31,17,9,8,4.5,15.5,false
0.09.5,79,1,0,79,79,1,1,1,79,false
0.09.5,70,3,0,66,47,9,5,3,22,false
0.09.5,1,1,1,0,0,5,5,5,0,true
0.09.5,11,1,0,11,11,67,67,67,11,false
0.09.5,89,1,0,89,89,67,67,67,89,false
0.09.5,137,4,0,131,82,83,67,20.75,32.75,false
0.09.5,138,1,0,138,138,67,67,67,138,false
0.09.5,31,1,0,31,31,67,67,67,31,false
0.09.5,26,1,0,26,26,67,67,67,26,false
0.09.5,53,1,0,53,53,67,67,67,53,false
0.09.5,157,1,0,157,157,67,67,67,157,false
0.09.5,35,1,0,35,35,67,67,67,35,false
0.09.5,222,3,0,216,182,75,67,25,72,false
0.09.5,64,1,0,64,64,67,67,67,64,false
0.09.5,24,1,0,24,24,67,67,67,24,false
0.09.5,58,1,0,58,58,67,67,67,58,false
0.09.5,79,1,0,79,79,67,67,67,79,false
0.09.5,54,1,0,54,54,67,67,67,54,false
0.09.5,77,1,0,77,77,67,67,67,77,false
0.09.5,77,1,0,77,77,67,67,67,77,false
0.09.5,24,1,0,24,24,67,67,67,24,false
0.09.5,39,1,0,39,39,67,67,67,39,false
0.09.5,39,1,0,39,39,67,67,67,39,false
0.09.5,55,1,0,55,55,67,67,67,55,false
0.09.5,540,4,0,521,510,75,67,18.75,130.25,false
0.09.5,227,3,0,212,206,70,67,23.333334,70.666664,false
0.09.5,54,1,0,54,54,19,19,19,54,false
0.09.5,55,1,0,55,55,19,19,19,55,false
0.09.5,26,1,0,26,26,7,7,7,26,false
0.09.5,35,2,0,35,28,10,7,5,17.5,false
0.09.5,22,1,0,22,22,7,7,7,22,false
0.09.5,24,1,0,24,24,1,1,1,24,false
0.09.5,38,1,0,38,38,6,6,6,38,false
0.09.5,38,1,0,38,38,6,6,6,38,false
0.09.6,56,11,4,0,0,1056,505,96,0,true
0.09.6,174,18,5,18,10,1391,505,77.27778,1,true
0.09.6,771,28,4,718,100,1565,505,55.892857,25.642857,true
0.09.6,1,1,0,0,0,505,505,505,0,true
0.09.6,99,11,4,35,17,1056,505,96,3.181818,true
0.09.6,25,1,0,25,25,505,505,505,25,true
0.09.6,57,11,4,12,10,1056,505,96,1.090909,true
0.09.6,2,1,0,0,0,505,505,505,0,true
0.09.6,109,1,0,35,35,505,505,505,35,true
0.09.6,28,5,3,15,7,711,505,142.2,3,true
0.09.6,281,1,0,281,281,505,505,505,281,true
0.09.6,3,1,0,0,0,505,505,505,0,true
0.09.6,12,8,1,2,2,946,505,118.25,0.25,true
0.09.6,18,1,0,8,8,505,505,505,8,true
0.09.6,243,1,0,243,243,505,505,505,243,true
0.09.6,4,1,0,3,3,505,505,505,3,true
